EJERCICIO;ENTIDAD;NOMBRE_ENTIDAD;NO_CUR;NO_ORIGINAL;CLASE_REGISTRO;CLASE_MODIFICACION;CLASE_GASTO;NIT;DESCRIPCION;ESTADO;SOLICITUD_PAGO;PAGADO_TOTAL;MONTO_GASTO;MONTO_SALDO;FEC_IMPUTACION;FEC_SOLICITADO;FEC_APROBADO;FEC_SOLICITUD_PAGO;FEC_PAGADO_TOTAL;NOMBRE_BENEFICIARIO;ENTIDAD_RECEPTORA;PROGRAMA;SUBPROGRAMA;PROYECTO;ACTIVIDAD;OBRA;RENGLON;GEOGRAFICO;FUENTE;ORGANISMO;MONTO_RENGLON;MONTO_PRESUPUESTARIO;MONTO_IVA;USUARIO_SOLICITUD_PAGO;USUARIO_APROBO;USUARIO_REGISTRO;USUARIO_SOLICITO;USUARIO_MODIFICO
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;3805;3805;CYD;NOR;TRF;1391719868001;CUR Automático de Transferencias No. 142478 ORGANISMOS DEPORTIVOS JUNIO 2023 GRUPO 2 CARGA 2 MEMO NO MD-DF-2023-0664-MEM FECHA 06 DE JUNIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;148851,12;0;7/6/2023;7/6/2023;7/6/2023;9/6/2023;13/6/2023;FEDERACION DEPORTIVA DE MANABI;0;55;0;0;2;0;580204;1701;1;0;148851,12;148851,12;0;TJARAMILLO14;JRODRIGUEZ12;JRODRIGUEZ12;JRODRIGUEZ12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;3806;3806;CYD;NOR;TRF;1490802912001;CUR Automático de Transferencias No. 142478 ORGANISMOS DEPORTIVOS JUNIO 2023 GRUPO 2 CARGA 2 MEMO NO MD-DF-2023-0664-MEM FECHA 06 DE JUNIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;84983,12;0;7/6/2023;7/6/2023;7/6/2023;9/6/2023;12/6/2023;FEDERACION DEPORTIVA DE MORONA SANTIAGO;0;55;0;0;2;0;580204;1701;1;0;84983,12;84983,12;0;TJARAMILLO14;JRODRIGUEZ12;JRODRIGUEZ12;JRODRIGUEZ12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;3807;3807;CYD;NOR;TRF;1591701351001;CUR Automático de Transferencias No. 142478 ORGANISMOS DEPORTIVOS JUNIO 2023 GRUPO 2 CARGA 2 MEMO NO MD-DF-2023-0664-MEM FECHA 06 DE JUNIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;85490,77;0;7/6/2023;7/6/2023;7/6/2023;9/6/2023;12/6/2023;FEDERACION DEPORTIVA PROVINCIAL DE ORELLANA;0;55;0;0;2;0;580204;1701;1;0;85490,77;85490,77;0;TJARAMILLO14;JRODRIGUEZ12;JRODRIGUEZ12;JRODRIGUEZ12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;3808;3808;CYD;NOR;TRF;1691702231001;CUR Automático de Transferencias No. 142478 ORGANISMOS DEPORTIVOS JUNIO 2023 GRUPO 2 CARGA 2 MEMO NO MD-DF-2023-0664-MEM FECHA 06 DE JUNIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;70010,24;0;7/6/2023;7/6/2023;7/6/2023;9/6/2023;12/6/2023;FEDERACION DEPORTIVA DE PASTAZA;0;55;0;0;2;0;580204;1701;1;0;70010,24;70010,24;0;TJARAMILLO14;JRODRIGUEZ12;JRODRIGUEZ12;JRODRIGUEZ12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;3809;3809;CYD;NOR;TRF;1990902328001;CUR Automático de Transferencias No. 142478 ORGANISMOS DEPORTIVOS JUNIO 2023 GRUPO 2 CARGA 2 MEMO NO MD-DF-2023-0664-MEM FECHA 06 DE JUNIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;56797,17;0;7/6/2023;7/6/2023;7/6/2023;9/6/2023;12/6/2023;FEDERACION DEPORTIVA PROVINCIAL DE ZAMORA CHINCHIPE;0;55;0;0;2;0;580204;1701;1;0;56797,17;56797,17;0;TJARAMILLO14;JRODRIGUEZ12;JRODRIGUEZ12;JRODRIGUEZ12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;3810;3810;CYD;NOR;TRF;2191701537001;CUR Automático de Transferencias No. 142478 ORGANISMOS DEPORTIVOS JUNIO 2023 GRUPO 2 CARGA 2 MEMO NO MD-DF-2023-0664-MEM FECHA 06 DE JUNIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;89971,65;0;7/6/2023;7/6/2023;7/6/2023;9/6/2023;13/6/2023;FEDERACION DEPORTIVA PROVINCIAL DE SUCUMBIOS;0;55;0;0;2;0;580204;1701;1;0;89971,65;89971,65;0;TJARAMILLO14;JRODRIGUEZ12;JRODRIGUEZ12;JRODRIGUEZ12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;3811;3811;CYD;NOR;TRF;2390001285001;CUR Automático de Transferencias No. 142478 ORGANISMOS DEPORTIVOS JUNIO 2023 GRUPO 2 CARGA 2 MEMO NO MD-DF-2023-0664-MEM FECHA 06 DE JUNIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;56257,87;0;7/6/2023;7/6/2023;7/6/2023;9/6/2023;12/6/2023;FEDERACION DEPORTIVA PROVINCIAL DE SANTO DOMINGO DE LOS TSACHILAS;0;55;0;0;2;0;580204;1701;1;0;56257,87;56257,87;0;TJARAMILLO14;JRODRIGUEZ12;JRODRIGUEZ12;JRODRIGUEZ12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;3812;3812;CYD;NOR;TRF;2490001533001;CUR Automático de Transferencias No. 142478 ORGANISMOS DEPORTIVOS JUNIO 2023 GRUPO 2 CARGA 2 MEMO NO MD-DF-2023-0664-MEM FECHA 06 DE JUNIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;46035,92;0;7/6/2023;7/6/2023;7/6/2023;9/6/2023;12/6/2023;FEDERACION DEPORTIVA PROVINCIAL DE SANTA ELENA;0;55;0;0;2;0;580204;1701;1;0;46035,92;46035,92;0;TJARAMILLO14;JRODRIGUEZ12;JRODRIGUEZ12;JRODRIGUEZ12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;3813;3813;CYD;NOR;TRF;1792362229001;CUR Automático de Transferencias No. 142479 ORGANISMOS DEPORTIVOS JUNIO 2023 GRUPO 2 CARGA 3 MEMO NO MD-DF-2023-0664-MEM FECHA 06 DE JUNIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;15100,16;0;7/6/2023;7/6/2023;7/6/2023;9/6/2023;12/6/2023;FEDERACION ECUATORIANA DE DEPORTES PARA PERSONAS CON DISCAPACIDAD INTELECTUAL;0;56;0;0;2;0;580204;1702;1;0;15100,16;15100,16;0;TJARAMILLO14;JRODRIGUEZ12;JRODRIGUEZ12;JRODRIGUEZ12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;3814;3814;CYD;NOR;TRF;1792390540001;CUR Automático de Transferencias No. 142479 ORGANISMOS DEPORTIVOS JUNIO 2023 GRUPO 2 CARGA 3 MEMO NO MD-DF-2023-0664-MEM FECHA 06 DE JUNIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;10124,62;0;7/6/2023;7/6/2023;7/6/2023;9/6/2023;12/6/2023;FEDERACION ECUATORIANA DE DEPORTES PARA PERSONAS CON DISCAPACIDAD VISUAL;0;56;0;0;2;0;580204;1702;1;0;10124,62;10124,62;0;TJARAMILLO14;JRODRIGUEZ12;JRODRIGUEZ12;JRODRIGUEZ12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;3815;3815;CYD;NOR;TRF;1792410967001;CUR Automático de Transferencias No. 142479 ORGANISMOS DEPORTIVOS JUNIO 2023 GRUPO 2 CARGA 3 MEMO NO MD-DF-2023-0664-MEM FECHA 06 DE JUNIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;17921,66;0;7/6/2023;7/6/2023;7/6/2023;9/6/2023;12/6/2023;COMITE PARALIMPICO ECUATORIANO;0;56;0;0;2;0;580204;1702;1;0;17921,66;17921,66;0;TJARAMILLO14;JRODRIGUEZ12;JRODRIGUEZ12;JRODRIGUEZ12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;3816;3816;CYD;NOR;TRF;190307069001;CUR Automático de Transferencias No. 142481 ORGANISMOS DEPORTIVOS JUNIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0664-MEM FECHA 06 DE JUNIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;1439,16;0;7/6/2023;7/6/2023;7/6/2023;9/6/2023;12/6/2023;FEDERACION PROVINCIAL DE LIGAS BARRIALES Y PARROQUIALES DEL AZUAY;0;55;0;0;2;0;580204;1702;1;0;1439,16;1439,16;0;TJARAMILLO14;JRODRIGUEZ12;JRODRIGUEZ12;JRODRIGUEZ12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;3817;3817;CYD;NOR;TRF;291501176001;CUR Automático de Transferencias No. 142481 ORGANISMOS DEPORTIVOS JUNIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0664-MEM FECHA 06 DE JUNIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;2463,01;0;7/6/2023;7/6/2023;7/6/2023;9/6/2023;12/6/2023;FEDERACION PROVINCIAL DE LIGAS DEPORTIVAS BARRIALES Y PARROQUIALES DE BOLIVAR;0;55;0;0;2;0;580204;1702;1;0;2463,01;2463,01;0;TJARAMILLO14;JRODRIGUEZ12;JRODRIGUEZ12;JRODRIGUEZ12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;3818;3818;CYD;NOR;TRF;391000492001;CUR Automático de Transferencias No. 142481 ORGANISMOS DEPORTIVOS JUNIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0664-MEM FECHA 06 DE JUNIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;1899,83;0;7/6/2023;7/6/2023;7/6/2023;9/6/2023;12/6/2023;FEDERACION PROVINCIAL DE LIGAS BARRIALES Y PARROQUIALES DEL CAÑAR;0;55;0;0;2;0;580204;1702;1;0;1899,83;1899,83;0;TJARAMILLO14;JRODRIGUEZ12;JRODRIGUEZ12;JRODRIGUEZ12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;3819;3819;CYD;NOR;TRF;491503408001;CUR Automático de Transferencias No. 142481 ORGANISMOS DEPORTIVOS JUNIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0664-MEM FECHA 06 DE JUNIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;4880,38;0;7/6/2023;7/6/2023;7/6/2023;9/6/2023;12/6/2023;FEDERACION PROVINCIAL DE LIGAS DEPORTIVAS BARRIALES Y PARROQUIALES DEL CARCHI;0;55;0;0;2;0;580204;1702;1;0;4880,38;4880,38;0;TJARAMILLO14;JRODRIGUEZ12;JRODRIGUEZ12;JRODRIGUEZ12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;3820;3820;CYD;NOR;TRF;591704478001;CUR Automático de Transferencias No. 142481 ORGANISMOS DEPORTIVOS JUNIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0664-MEM FECHA 06 DE JUNIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;3613,24;0;7/6/2023;7/6/2023;7/6/2023;9/6/2023;12/6/2023;FEDERACION PROVINCIAL DE LIGAS DEPORTIVAS BARRIALES Y PARROQUIALES DE COTOPAXI FEDEPROBAC;0;55;0;0;2;0;580204;1702;1;0;3613,24;3613,24;0;TJARAMILLO14;JRODRIGUEZ12;JRODRIGUEZ12;JRODRIGUEZ12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;3821;3821;CYD;NOR;TRF;691700259001;CUR Automático de Transferencias No. 142481 ORGANISMOS DEPORTIVOS JUNIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0664-MEM FECHA 06 DE JUNIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;3125,78;0;7/6/2023;7/6/2023;7/6/2023;9/6/2023;12/6/2023;FEDERACION PROVINCIAL DE LIGAS DEPORTIVAS BARRIALES Y PARROQUIALES DE CHIMBORAZO;0;55;0;0;2;0;580204;1702;1;0;3125,78;3125,78;0;TJARAMILLO14;JRODRIGUEZ12;JRODRIGUEZ12;JRODRIGUEZ12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;3822;3822;CYD;NOR;TRF;790103572001;CUR Automático de Transferencias No. 142481 ORGANISMOS DEPORTIVOS JUNIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0664-MEM FECHA 06 DE JUNIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;1778,09;0;7/6/2023;7/6/2023;7/6/2023;9/6/2023;12/6/2023;FEDERACION PROVINCIAL DE LIGAS DEPORTIVAS BARRIALES Y PARROQUIALES ORENSES;0;55;0;0;2;0;580204;1702;1;0;1778,09;1778,09;0;TJARAMILLO14;JRODRIGUEZ12;JRODRIGUEZ12;JRODRIGUEZ12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;3823;3823;CYD;NOR;TRF;992204192001;CUR Automático de Transferencias No. 142481 ORGANISMOS DEPORTIVOS JUNIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0664-MEM FECHA 06 DE JUNIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;4490,55;0;7/6/2023;7/6/2023;7/6/2023;9/6/2023;12/6/2023;FEDERACION PROVINCIAL DE LIGAS DEPORTIVAS BARRIALES Y PARROQUIALES DEL GUAYAS;0;55;0;0;2;0;580204;1702;1;0;4490,55;4490,55;0;TJARAMILLO14;JRODRIGUEZ12;JRODRIGUEZ12;JRODRIGUEZ12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;3824;3824;CYD;NOR;TRF;1190083965001;CUR Automático de Transferencias No. 142481 ORGANISMOS DEPORTIVOS JUNIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0664-MEM FECHA 06 DE JUNIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;2043,66;0;7/6/2023;7/6/2023;7/6/2023;9/6/2023;12/6/2023;FEDERACION PROVINCIAL DE LIGAS DEPORTIVAS BARRIALES Y PARROQUIALES DE LOJA;0;55;0;0;2;0;580204;1702;1;0;2043,66;2043,66;0;TJARAMILLO14;JRODRIGUEZ12;JRODRIGUEZ12;JRODRIGUEZ12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;3825;3825;CYD;NOR;TRF;1391717261001;CUR Automático de Transferencias No. 142481 ORGANISMOS DEPORTIVOS JUNIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0664-MEM FECHA 06 DE JUNIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;1270,64;0;7/6/2023;7/6/2023;7/6/2023;9/6/2023;12/6/2023;FEDERACION PROVINCIAL DE LIGAS DEPORTIVAS BARRIALES Y PARROQUIALES DE MANABI;0;55;0;0;2;0;580204;1702;1;0;1270,64;1270,64;0;TJARAMILLO14;JRODRIGUEZ12;JRODRIGUEZ12;JRODRIGUEZ12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;3826;3826;CYD;NOR;TRF;1498304598001;CUR Automático de Transferencias No. 142481 ORGANISMOS DEPORTIVOS JUNIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0664-MEM FECHA 06 DE JUNIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;874,15;0;7/6/2023;7/6/2023;7/6/2023;9/6/2023;12/6/2023;FEDERACION DE LIGAS DEPORTIVAS BARRIALES Y PARROQUIALES DE MORONA SANTIAGO;0;55;0;0;2;0;580204;1702;1;0;874,15;874,15;0;TJARAMILLO14;JRODRIGUEZ12;JRODRIGUEZ12;JRODRIGUEZ12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;3827;3827;CYD;NOR;TRF;1591702463001;CUR Automático de Transferencias No. 142481 ORGANISMOS DEPORTIVOS JUNIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0664-MEM FECHA 06 DE JUNIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;6241,66;0;7/6/2023;7/6/2023;7/6/2023;9/6/2023;12/6/2023;FEDERACION PROVINCIAL DE LIGAS DEPORTIVAS BARRIALES Y PARROQUIALES DE NAPO;0;55;0;0;2;0;580204;1702;1;0;6241,66;6241,66;0;TJARAMILLO14;JRODRIGUEZ12;JRODRIGUEZ12;JRODRIGUEZ12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;3828;3828;CYD;NOR;TRF;1691702576001;CUR Automático de Transferencias No. 142481 ORGANISMOS DEPORTIVOS JUNIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0664-MEM FECHA 06 DE JUNIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;2509,85;0;7/6/2023;7/6/2023;7/6/2023;9/6/2023;12/6/2023;FEDERACION PROVINCIAL DE LIGAS DEPORTIVAS BARRIALES Y PARROQUIALES DE PASTAZA;0;55;0;0;2;0;580204;1702;1;0;2509,85;2509,85;0;TJARAMILLO14;JRODRIGUEZ12;JRODRIGUEZ12;JRODRIGUEZ12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;3829;3829;CYD;NOR;TRF;1791305442001;CUR Automático de Transferencias No. 142481 ORGANISMOS DEPORTIVOS JUNIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0664-MEM FECHA 06 DE JUNIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;1319,46;0;7/6/2023;7/6/2023;7/6/2023;9/6/2023;12/6/2023;UNION DE LIGAS DEPORTIVAS BARRIALES INDEPENDIENTES DEL CANTON QUITO;0;55;0;0;2;0;580204;1702;1;0;1319,46;1319,46;0;TJARAMILLO14;JRODRIGUEZ12;JRODRIGUEZ12;JRODRIGUEZ12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;3830;3830;CYD;NOR;TRF;1791425502001;CUR Automático de Transferencias No. 142481 ORGANISMOS DEPORTIVOS JUNIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0664-MEM FECHA 06 DE JUNIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;1546,17;0;7/6/2023;7/6/2023;7/6/2023;9/6/2023;12/6/2023;FEDERACION PROVINCIAL DE LIGAS DEPORTIVAS BARRIALES Y PARROQUIALES DE PICHINCHA;0;55;0;0;2;0;580204;1702;1;0;1546,17;1546,17;0;TJARAMILLO14;JRODRIGUEZ12;JRODRIGUEZ12;JRODRIGUEZ12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;3831;3831;CYD;NOR;TRF;1791797809001;CUR Automático de Transferencias No. 142481 ORGANISMOS DEPORTIVOS JUNIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0664-MEM FECHA 06 DE JUNIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;2061,93;0;7/6/2023;7/6/2023;7/6/2023;9/6/2023;12/6/2023;ASOCIACION DE LIGAS RURALES DEL CANTON QUITO;0;55;0;0;2;0;580204;1702;1;0;2061,93;2061,93;0;TJARAMILLO14;JRODRIGUEZ12;JRODRIGUEZ12;JRODRIGUEZ12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;3832;3832;CYD;NOR;TRF;1791827252001;CUR Automático de Transferencias No. 142481 ORGANISMOS DEPORTIVOS JUNIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0664-MEM FECHA 06 DE JUNIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;24163,08;0;7/6/2023;7/6/2023;7/6/2023;9/6/2023;12/6/2023;FEDERACION NACIONAL DE LIGAS DEPORTIVAS BARRIALES Y PARROQUIALES DEL ECUADOR;0;55;0;0;2;0;580204;1702;1;0;24163,08;24163,08;0;TJARAMILLO14;JRODRIGUEZ12;JRODRIGUEZ12;JRODRIGUEZ12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;3833;3833;CYD;NOR;TRF;1891700225001;CUR Automático de Transferencias No. 142481 ORGANISMOS DEPORTIVOS JUNIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0664-MEM FECHA 06 DE JUNIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;3723,81;0;7/6/2023;7/6/2023;7/6/2023;9/6/2023;12/6/2023;FEDEPROBAT;0;55;0;0;2;0;580204;1702;1;0;3723,81;3723,81;0;TJARAMILLO14;JRODRIGUEZ12;JRODRIGUEZ12;JRODRIGUEZ12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;3834;3834;CYD;NOR;TRF;2191700441001;CUR Automático de Transferencias No. 142481 ORGANISMOS DEPORTIVOS JUNIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0664-MEM FECHA 06 DE JUNIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;1060,4;0;7/6/2023;7/6/2023;7/6/2023;9/6/2023;12/6/2023;FEDERACION PROVINCIAL DE LIGAS DEPORTIVAS BARRIALES Y PARROQUIALES DE SUCUMBIOS;0;55;0;0;2;0;580204;1702;1;0;1060,4;1060,4;0;TJARAMILLO14;JRODRIGUEZ12;JRODRIGUEZ12;JRODRIGUEZ12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;3835;3835;CYD;NOR;TRF;2290200531001;CUR Automático de Transferencias No. 142481 ORGANISMOS DEPORTIVOS JUNIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0664-MEM FECHA 06 DE JUNIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;2172,27;0;7/6/2023;7/6/2023;7/6/2023;9/6/2023;12/6/2023;FEDERACION PROVINCIAL DE LIGAS DEPORTIVAS BARRIALES Y PARROQUIALES DE ORELLANA;0;55;0;0;2;0;580204;1702;1;0;2172,27;2172,27;0;TJARAMILLO14;JRODRIGUEZ12;JRODRIGUEZ12;JRODRIGUEZ12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;3836;3836;CYD;NOR;TRF;2390010020001;CUR Automático de Transferencias No. 142481 ORGANISMOS DEPORTIVOS JUNIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0664-MEM FECHA 06 DE JUNIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;828,61;0;7/6/2023;7/6/2023;7/6/2023;9/6/2023;12/6/2023;FEDERACION PROVINCIAL DE LIGAS DEPORTIVAS BARRIALES Y PARROQUIALES DE SANTO DOMINGO DE LOS TSACHILAS;0;55;0;0;2;0;580204;1702;1;0;828,61;828,61;0;TJARAMILLO14;JRODRIGUEZ12;JRODRIGUEZ12;JRODRIGUEZ12;
2023;148-9999-0000;MINISTERIO DEL DEPORTE - PLANTA CENTRAL;3837;3837;CYD;NOR;TRF;2490017383001;CUR Automático de Transferencias No. 142481 ORGANISMOS DEPORTIVOS JUNIO 2023 GRUPO 2 CARGA 4 MEMO NO MD-DF-2023-0664-MEM FECHA 06 DE JUNIO 2023 ORIGINALES REPOSAN EN EL EXPEDIENTE DE LA FEDERACION ECUATORIANA DE ANDINISMO RUC 0691700348001.;APROBADO;S;S;3114,52;0;7/6/2023;7/6/2023;7/6/2023;9/6/2023;12/6/2023;FEDERACION PROVINCIAL DE LIGAS BARRIALES Y PARROQUIALES DE SANTA ELENA;0;55;0;0;2;0;580204;1702;1;0;3114,52;3114,52;0;TJARAMILLO14;JRODRIGUEZ12;JRODRIGUEZ12;JRODRIGUEZ12;
